,orf_id,Intercept._logFC,Intercept._AveExpr,Intercept._t,Intercept._P.Value,Intercept._adj.P.Val,Intercept._B,Dx.Status(CONTROL vs CELIAC)_logFC,Dx.Status(CONTROL vs CELIAC)_AveExpr,Dx.Status(CONTROL vs CELIAC)_t,Dx.Status(CONTROL vs CELIAC)_P.Value,Dx.Status(CONTROL vs CELIAC)_adj.P.Val,Dx.Status(CONTROL vs CELIAC)_B,onset_timeline_numeric_logFC,onset_timeline_numeric_AveExpr,onset_timeline_numeric_t,onset_timeline_numeric_P.Value,onset_timeline_numeric_adj.P.Val,onset_timeline_numeric_B,Country(USA vs Italy)_logFC,Country(USA vs Italy)_AveExpr,Country(USA vs Italy)_t,Country(USA vs Italy)_P.Value,Country(USA vs Italy)_adj.P.Val,Country(USA vs Italy)_B,Sex(Male vs Female)_logFC,Sex(Male vs Female)_AveExpr,Sex(Male vs Female)_t,Sex(Male vs Female)_P.Value,Sex(Male vs Female)_adj.P.Val,Sex(Male vs Female)_B,Age.at.Gluten.Introduction..months._logFC,Age.at.Gluten.Introduction..months._AveExpr,Age.at.Gluten.Introduction..months._t,Age.at.Gluten.Introduction..months._P.Value,Age.at.Gluten.Introduction..months._adj.P.Val,Age.at.Gluten.Introduction..months._B,HLA.Category(High.Risk vs Standard Risk)_logFC,HLA.Category(High.Risk vs Standard Risk)_AveExpr,HLA.Category(High.Risk vs Standard Risk)_t,HLA.Category(High.Risk vs Standard Risk)_P.Value,HLA.Category(High.Risk vs Standard Risk)_adj.P.Val,HLA.Category(High.Risk vs Standard Risk)_B,HLA.Category(Low.No.Risk vs Standard Risk)_logFC,HLA.Category(Low.No.Risk vs Standard Risk)_AveExpr,HLA.Category(Low.No.Risk vs Standard Risk)_t,HLA.Category(Low.No.Risk vs Standard Risk)_P.Value,HLA.Category(Low.No.Risk vs Standard Risk)_adj.P.Val,HLA.Category(Low.No.Risk vs Standard Risk)_B,feeding_first_year(Formula vs Breast_fed)_logFC,feeding_first_year(Formula vs Breast_fed)_AveExpr,feeding_first_year(Formula vs Breast_fed)_t,feeding_first_year(Formula vs Breast_fed)_P.Value,feeding_first_year(Formula vs Breast_fed)_adj.P.Val,feeding_first_year(Formula vs Breast_fed)_B,feeding_first_yearBreastmilk_and_formula_logFC,feeding_first_yearBreastmilk_and_formula_AveExpr,feeding_first_yearBreastmilk_and_formula_t,feeding_first_yearBreastmilk_and_formula_P.Value,feeding_first_yearBreastmilk_and_formula_adj.P.Val,feeding_first_yearBreastmilk_and_formula_B,Delivery.Mode(C.Section vs Vaginal)_logFC,Delivery.Mode(C.Section vs Vaginal)_AveExpr,Delivery.Mode(C.Section vs Vaginal)_t,Delivery.Mode(C.Section vs Vaginal)_P.Value,Delivery.Mode(C.Section vs Vaginal)_adj.P.Val,Delivery.Mode(C.Section vs Vaginal)_B,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_logFC,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_AveExpr,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_t,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_P.Value,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_adj.P.Val,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_B
virus_comp_10304_cycle_1_3,virus_comp_10304_cycle_1_3,2.72263867074035,1.18333237106943,2.68375273492295,0.00867894396697515,0.0244511539532442,-2.63754221352025,2.55130269284866,1.18333237106943,4.02038862550124,0.000121336850896312,0.000443368303512118,0.997155472538415,-0.00558603492440962,1.18333237106943,-0.526960175749774,0.599530691698489,0.813789484018138,-6.58033447517587,2.08943207193799,1.18333237106943,2.7945724758781,0.00636277655408281,0.0084532465075207,-2.48131394328967,-1.73159851138711,1.18333237106943,-2.74024566905314,0.00741650624854154,0.0318926200262244,-2.55351473286304,0.0224823791315027,1.18333237106943,0.297452826242793,0.766813174705036,0.851074315303622,-4.9976410618151,-0.696730261376377,1.18333237106943,-1.01539588266264,0.312666296936464,0.961012419931816,-4.59493713636774,0.801995203506485,1.18333237106943,0.806588356986535,0.422051240849768,0.873650604584424,-4.59648226122284,1.11784270183848,1.18333237106943,1.43559050345761,0.154619994657639,0.448727788761755,-4.56280642024054,-0.0307642686519752,1.18333237106943,-0.0485394389163562,0.961394964148045,0.9998244748413,-4.60463977352625,0.357867157533734,1.18333237106943,0.439985198250822,0.661013188506103,0.75316428818454,-4.59980628207262,0.0682184752756358,1.18333237106943,4.40080718904759,2.98310668261146e-05,0.000138275065268142,2.14497128199754
virus_comp_1035_cycle_1_1,virus_comp_1035_cycle_1_1,4.18992020183409,1.36880896930531,3.32437923302602,0.00109576059903165,0.0112104273224273,-0.919531509292921,1.69520422711235,1.36880896930531,2.15461169269306,0.0326686758969883,0.0348054570933828,-3.9284997608797,0.0015287337940732,1.36880896930531,0.112633184862294,0.910460729774021,0.95645200875474,-6.65058136501658,1.57508425389929,1.36880896930531,1.65203821821585,0.100462427098019,0.104388856189451,-4.71928454765256,-1.84659037834826,1.36880896930531,-2.36257470250417,0.0193349977377025,0.0374115804048231,-3.35562522845074,-0.0239387304461672,1.36880896930531,-0.262574351939446,0.793212064879187,0.865832706968173,-5.00177698459303,0.881869699179529,1.36880896930531,1.02172175374411,0.30843494136605,0.961012419931816,-4.59485181611301,0.91235275807858,1.36880896930531,0.764855637225067,0.44546952405109,0.873650604584424,-4.59674922097876,0.67168303557927,1.36880896930531,0.684125152303397,0.494872959898234,0.669113905845264,-5.15538197178852,-0.807289899940264,1.36880896930531,-1.05556889864701,0.292735833065504,0.9998244748413,-4.59414314855066,0.224630671883565,1.36880896930531,0.22234945475248,0.824321744417374,0.882702650383947,-4.60030488455504,0.0547866711327536,1.36880896930531,2.88913676776365,0.00439161545859834,0.00658581353517555,-2.48395937522886
virus_comp_104_cycle_1_1,virus_comp_104_cycle_1_1,2.90863380417552,2.65677853787728,2.04682110219081,0.0414843585078112,0.0578729319834543,-3.86731922369547,1.23619834908709,2.65677853787728,1.2583587928793,0.209170549712705,0.211919177172793,-5.21884900507888,0.0508197451798937,2.65677853787728,3.07455890137313,0.00228791296077823,0.146737530262139,-1.9425918031175,4.22407143061494,2.65677853787728,4.04033673122194,6.67503125386355e-05,0.00075384070577108,1.49402948375541,-1.50028206794469,2.65677853787728,-1.70329609880362,0.0894742473764632,0.102249967481106,-4.5224652607384,0.00655126005106842,2.65677853787728,0.0520860905057857,0.958492282546793,0.974074099090832,-4.88381583070968,0.937021469201298,2.65677853787728,0.967230234582472,0.334152363826097,0.961012419931816,-4.59558153503225,0.45309518666781,2.65677853787728,0.339496478520547,0.734456311560834,0.886162685507396,-4.59818793749643,2.39325035898125,2.65677853787728,2.1746909846263,0.0303783471850642,0.188378329863414,-3.52528167306749,1.05832993173934,2.65677853787728,1.20797594587869,0.22793992350178,0.9998244748413,-4.59155085946446,0.973368383331476,2.65677853787728,0.867104843400482,0.386528050995566,0.557278018221353,-4.5963493611817,0.0513585198887424,2.65677853787728,2.3128224653242,0.0213602270384658,0.0260032658631428,-3.79310024362937
virus_comp_104_cycle_1_3,virus_comp_104_cycle_1_3,2.15810164594249,1.82182004497694,1.71157853757164,0.0879369645041147,0.101042324340793,-4.48260886015485,2.85433279445523,1.82182004497694,3.47279847452083,0.000585436919949843,0.00126671243764639,-0.456152023840328,0.00830567626113985,1.82182004497694,0.582392022529131,0.560710085717891,0.805517137734766,-6.45376761959045,3.54130847922567,1.82182004497694,3.78616073454862,0.000182469141364858,0.0010384881120601,0.597495577797773,-1.56280448736199,1.82182004497694,-1.97269595308837,0.049385077767377,0.0642501765895758,-4.11524033980605,-0.0826139948046512,1.82182004497694,-0.862840187588315,0.388867306222633,0.73231375804903,-4.79393620170299,1.00145008594267,1.82182004497694,1.14106740995362,0.254689506637892,0.961012419931816,-4.59296393489917,0.869703160544511,1.82182004497694,0.696793171884736,0.48643478729163,0.873650604584424,-4.59701335271851,1.33729493969942,1.82182004497694,1.3671424635766,0.172533962215626,0.461979736861594,-4.62227354723822,0.280370122361911,1.82182004497694,0.351959531462189,0.725098758626661,0.9998244748413,-4.60298576237533,1.47971746285248,1.82182004497694,1.48223109061885,0.139256466205489,0.481146211322896,-4.58837841649338,0.0776227643368456,1.82182004497694,3.88146906827884,0.000125957368742068,0.000380835809020136,0.75434744404435
virus_comp_1044_cycle_1_1,virus_comp_1044_cycle_1_1,1.36308814680663,1.69062254464209,1.0033533717979,0.316979321006571,0.324844115856534,-5.36868403967818,3.15553634318873,1.69062254464209,3.68174004389057,0.000302551780369664,0.000800689093815828,0.131339160541841,-0.0322961285635433,1.69062254464209,-2.08776171572954,0.0381662020744576,0.521929335954603,-4.49944019841146,3.20319768396856,1.69062254464209,3.14694126511469,0.00191858063787362,0.00336442533389059,-1.46128086240718,-1.53444178287921,1.69062254464209,-1.77235812514288,0.0779537838484594,0.0907433830103103,-4.46261278963632,-0.0262943091894759,1.69062254464209,-0.258468339437607,0.796328068911167,0.866779681596013,-4.99777148834672,0.809944550838642,1.69062254464209,0.857783117420188,0.392103821343817,0.961012419931816,-4.59717030931388,1.63623387659044,1.69062254464209,1.20460249627053,0.229870198623276,0.873650604584424,-4.59348269237493,1.06922024485704,1.69062254464209,1.00515795691426,0.316112030214945,0.544928146526104,-4.95840832883806,-0.0362896968493203,1.69062254464209,-0.0419856429436066,0.966554674629332,0.9998244748413,-4.60419580899492,1.45517775252594,1.69062254464209,1.33631687152573,0.183059938370726,0.481146211322896,-4.59070438867772,0.0793011810687784,1.69062254464209,3.54048698276639,0.000503399657035389,0.00109022790891653,-0.483053596403686
virus_comp_1044_cycle_1_2,virus_comp_1044_cycle_1_2,0.83218669913124,1.90845531069507,0.521854000067352,0.602360896705685,0.604189398994038,-5.705338059854,3.59779906013972,1.90845531069507,3.56030403763676,0.000464802068294444,0.001082934177462,-0.2531389421844,-0.0363129064259734,1.90845531069507,-1.96434074842852,0.0509033783933646,0.561698904339145,-4.72428276534921,3.52046937470754,1.90845531069507,2.93847444137489,0.0036938435093085,0.00543848506494626,-2.02876188209682,-1.35038131652548,1.90845531069507,-1.32555418517972,0.186529510265046,0.197519843335207,-5.09789323732893,-0.0122495717700634,1.90845531069507,-0.102979872884194,0.918084174233188,0.951003612027963,-5.01602181401299,1.16539466751843,1.90845531069507,1.04614414383011,0.296782204132668,0.961012419931816,-4.59447250973853,1.41897274375095,1.90845531069507,0.88203027822237,0.378840261770784,0.873650604584424,-4.59593400750939,0.92743704320363,1.90845531069507,0.739768289354821,0.460325249240506,0.64666034270482,-5.13639854131138,-0.193280213880736,1.90845531069507,-0.189612678952812,0.849808761268181,0.9998244748413,-4.60380361998678,1.74872013129283,1.90845531069507,1.37037792580608,0.172135586169004,0.481146211322896,-4.59016747200233,0.0845080341121943,1.90845531069507,3.14870057102899,0.00189628478328982,0.00323282876160009,-1.6731485424759
virus_comp_1044_cycle_1_3,virus_comp_1044_cycle_1_3,2.16021236033119,1.60972372803551,1.60913810669323,0.109263101219344,0.121385952507369,-4.6476221359818,2.59316873141699,1.60972372803551,3.08922744754737,0.00231098087790185,0.00345303538151613,-1.6809901290018,-0.0302376136201905,1.60972372803551,-2.00815988282739,0.0460568499846654,0.535324090525282,-4.6704451448018,2.76491687063625,1.60972372803551,2.76446391843918,0.00626909336547122,0.00835277243913303,-2.48593090578415,-1.8368209506449,1.60972372803551,-2.16363077024818,0.0317536587498236,0.0485935670354585,-3.76387539770486,-0.0461654788478485,1.60972372803551,-0.457828176412141,0.647604286337085,0.779384096697417,-4.95515343061577,0.363622497662862,1.60972372803551,0.391818256786645,0.695636029879318,0.961012419931816,-4.60164705926688,1.71064732642087,1.60972372803551,1.27471300340729,0.20398316811706,0.873650604584424,-4.59284928212492,1.31024353170652,1.60972372803551,1.25302538661743,0.211751802389325,0.478302655201668,-4.74311446383481,-0.0614459800692965,1.60972372803551,-0.0721532596350254,0.942556600495862,0.9998244748413,-4.60421133625794,1.00043834369726,1.60972372803551,0.931798442654884,0.352635080795976,0.53831590610083,-4.5959051039693,0.066636750524425,1.60972372803551,3.04451056781409,0.00266458936380167,0.00430691488362912,-2.00013827611562
virus_comp_1044_cycle_1_4,virus_comp_1044_cycle_1_4,1.237568110221,1.60614300740935,0.873799706497707,0.38333561465288,0.389396256781779,-5.48236346958685,3.17327111765106,1.60614300740935,3.55374062542578,0.000479653826404844,0.0011094393004744,-0.28308855036992,-0.0330316996136911,1.60614300740935,-2.06794280753825,0.0400065442855822,0.528772211043152,-4.55035224608174,3.08971805794614,1.60614300740935,2.90496884991836,0.00411070589264053,0.00592602330880333,-2.12150836146625,-1.44521473444744,1.60614300740935,-1.5993626241495,0.111409431133203,0.123296657517272,-4.73175794884351,-0.0155886996775183,1.60614300740935,-0.146468638822784,0.883707466223646,0.923509710571246,-5.01031238915607,0.757022237637692,1.60614300740935,0.768339797247914,0.443243754865258,0.961012419931816,-4.59828130803053,1.18218815458655,1.60614300740935,0.840351641307627,0.401772481916032,0.873650604584424,-4.59623358898771,1.16867706086856,1.60614300740935,1.05104866582314,0.294577485811662,0.533211376225599,-4.92167982148638,-0.0263787708686469,1.60614300740935,-0.0292745418363036,0.976676502381441,0.9998244748413,-4.6042533259533,1.43582514126382,1.60614300740935,1.26058370148084,0.209012013737507,0.491305678632981,-4.5918179867421,0.077534184400506,1.60614300740935,3.34114269722899,0.00100536381872298,0.00188903859683693,-1.1193345641231
virus_comp_1044_cycle_1_5,virus_comp_1044_cycle_1_5,1.20689367780443,1.77845880657438,0.799023120457225,0.425233916361401,0.430633121078775,-5.53805393667626,3.31694136677248,1.77845880657438,3.47854044416067,0.000619770552834882,0.00131275575888927,-0.512318175048049,-0.0375898668869368,1.77845880657438,-2.15926436989814,0.0320315015791254,0.488426960149733,-4.3419206752592,3.17755633303478,1.77845880657438,2.80059505542142,0.00560618052842819,0.00761874004832809,-2.38780825410227,-1.54403970953738,1.77845880657438,-1.60102716747505,0.11096430163582,0.12286281937944,-4.72713988548788,-0.0210064655186671,1.77845880657438,-0.186650592832211,0.852125596276657,0.906608327593333,-5.01015638489945,0.765671011736248,1.77845880657438,0.728208615323322,0.467345753230845,0.961012419931816,-4.59871895099833,1.30153256872854,1.77845880657438,0.858965966421848,0.391397429800412,0.873650604584424,-4.5960916893169,1.21374487243015,1.77845880657438,1.02431395515666,0.306936139650254,0.540958755681407,-4.94260479974241,0.036301896459912,1.77845880657438,0.0376840549344591,0.96997753549388,0.9998244748413,-4.60416883472447,1.38578226642378,1.77845880657438,1.1432823396716,0.254301068201914,0.508465160124972,-4.59341044002101,0.0810053512762492,1.77845880657438,3.21340744105355,0.00153126406589136,0.00270367464458528,-1.48747900663585
virus_comp_1044_cycle_1_6,virus_comp_1044_cycle_1_6,1.2399475064628,1.73857736174692,0.821528961505199,0.412347768520451,0.417949337680896,-5.5231114740599,3.27498045232147,1.73857736174692,3.43833959858692,0.000715472319051027,0.00145420691912568,-0.640850745646635,-0.0381307014608464,1.73857736174692,-2.19766856699465,0.0291496859068836,0.475694533620154,-4.2657302839892,3.10790307533726,1.73857736174692,2.73581671344964,0.0067965659607936,0.0089371558085933,-2.55193243148848,-1.57584813729234,1.73857736174692,-1.63362296417809,0.10395065613104,0.116265893438634,-4.67947760977541,-0.0202039207610523,1.73857736174692,-0.179252671760898,0.857925320116846,0.909157472418218,-5.01083907272246,0.694890964379905,1.73857736174692,0.660558066616681,0.509674912877482,0.961012419931816,-4.59943621048576,1.27018928763649,1.73857736174692,0.842597643061357,0.400485218470814,0.873650604584424,-4.59620761759117,1.27369360970169,1.73857736174692,1.07353478095027,0.284357177091879,0.530417863397997,-4.90240765032736,0.0843081501860059,1.73857736174692,0.087534029544953,0.930336811940548,0.9998244748413,-4.60413929690723,1.32965114819253,1.73857736174692,1.09555310857741,0.274624890312715,0.511754045326172,-4.59401607428589,0.079763066603821,1.73857736174692,3.1689550226097,0.00177631807660735,0.00305473881873071,-1.62278186994853
virus_comp_1045_cycle_1_1,virus_comp_1045_cycle_1_1,1.59496667397709,1.37252401997066,1.33429523639217,0.183737421534356,0.195665127075951,-5.02805231521726,2.80512025595875,1.37252401997066,3.75825154867294,0.000228872284438809,0.000667568214258468,0.373311137341648,-0.0431911697749417,1.37252401997066,-3.18312011915378,0.0017078496310857,0.131991109961796,-1.7712685706994,2.34668183744681,1.37252401997066,2.60600902418925,0.00990188266397851,0.0124270507877278,-2.87757123433129,-1.66882110240334,1.37252401997066,-2.19957386484101,0.0290690415989606,0.0461017570735231,-3.70058298468834,-0.00806993531535407,1.37252401997066,-0.0899267169350098,0.928442155634622,0.956734156462977,-5.02232297036484,0.0336690747313468,1.37252401997066,0.0406810201003648,0.967593801468626,0.990285160529616,-4.60304392652037,0.919236559354626,1.37252401997066,0.785841148353592,0.432959920444639,0.873650604584424,-4.59665024931957,1.50191310123255,1.37252401997066,1.60118669622385,0.111031620016043,0.399296178462692,-4.36070731417229,0.257023541161859,1.37252401997066,0.338073247659725,0.735689044277588,0.9998244748413,-4.60344390978112,0.956302314099424,1.37252401997066,0.988353271640971,0.324262886316326,0.529592125548927,-4.59528670781065,0.0800445846807795,1.37252401997066,4.11711359016032,5.76181056347945e-05,0.000217739287601852,1.49782493974265
virus_comp_1045_cycle_1_2,virus_comp_1045_cycle_1_2,0.89362791786362,1.76796762433804,0.596342903257851,0.551630423141678,0.553785229482075,-5.66959039883571,3.50792298439582,1.76796762433804,3.69807932277775,0.000281610110307192,0.000763828087297765,0.194169013371535,-0.0380946459890204,1.76796762433804,-2.20659618873518,0.0284971117222318,0.475694533620154,-4.24457216069415,3.3028983858828,1.76796762433804,2.92380552497264,0.00386255539654986,0.00564733921126411,-2.06708525741103,-1.43864905662851,1.76796762433804,-1.50291421684404,0.134461621174059,0.145811785230867,-4.86860203749332,-0.0104601134232713,1.76796762433804,-0.0934476466032084,0.925642856998381,0.954956257019293,-5.01736525590793,1.02291082528928,1.76796762433804,0.977167719591358,0.329683895598223,0.961012419931816,-4.59551557221487,1.42685586471132,1.76796762433804,0.952840872818618,0.341837703390259,0.873650604584424,-4.59547389673766,1.08387738394519,1.76796762433804,0.918458976087163,0.359501158009526,0.573466329983472,-5.02157762565552,-0.0620195269820307,1.76796762433804,-0.0649053713871821,0.948315123316231,0.9998244748413,-4.6041823479166,1.61499073146034,1.76796762433804,1.34101899338768,0.181457560958725,0.481146211322896,-4.59063052032049,0.0860404205287335,1.76796762433804,3.44723767050097,0.000692260507760539,0.00140898435346136,-0.770530275152756
virus_comp_1045_cycle_1_4,virus_comp_1045_cycle_1_4,1.46074461933506,1.6939844204058,1.04291288323271,0.298266068428525,0.306617518344524,-5.33278264640909,3.12572486237472,1.6939844204058,3.53716987280255,0.000504232427007135,0.00114006803877566,-0.328412179761972,-0.0340034259424001,1.6939844204058,-2.13647815324493,0.0338734792903421,0.494242663604591,-4.40252968055192,3.03993527482802,1.6939844204058,2.88364721662326,0.00436773425409557,0.00621320919101208,-2.17290321524428,-1.48463465098672,1.6939844204058,-1.66033593652278,0.0984368588012543,0.110633845678961,-4.63867425226133,-0.0239865551280523,1.6939844204058,-0.228067202364284,0.819830413863726,0.883217395093991,-5.00120010146975,0.748181427249488,1.6939844204058,0.765187039359204,0.445075390882237,0.961012419931816,-4.5982870540276,1.09686967595969,1.6939844204058,0.786448050722945,0.43254952828028,0.873650604584424,-4.59655129905057,1.21076942755561,1.6939844204058,1.0990610006415,0.273082072876723,0.522136159127248,-4.87963419652016,-0.0209581469342049,1.6939844204058,-0.0234751630230485,0.981294998089212,0.9998244748413,-4.60419672635205,1.20294614783875,1.6939844204058,1.06808889895991,0.286786778528461,0.51460952596148,-4.59435521955737,0.0746137195047497,1.6939844204058,3.22192505715144,0.0014898240256722,0.00263975549491537,-1.46954779570487
virus_comp_1045_cycle_1_6,virus_comp_1045_cycle_1_6,1.20775803407553,1.42160673785581,1.04129990324211,0.299433189671667,0.307543946585508,-5.34599414227598,3.21081398270973,1.42160673785581,4.40114485686549,2.04885223589711e-05,0.000167455661541696,2.57926533708389,-0.0435402478588255,1.42160673785581,-3.301005039034,0.00120726105940939,0.120740028038878,-1.44277754694095,2.66667563579333,1.42160673785581,3.03983901644108,0.00279948572148816,0.00441391307007643,-1.78479435431637,-1.56695858278627,1.42160673785581,-2.12818768738572,0.0349766779125032,0.0513157365736331,-3.84505915861028,-0.00432015753522482,1.42160673785581,-0.0496860589464517,0.960439508541681,0.975196041816027,-5.02456367281152,0.333952172547235,1.42160673785581,0.414122693152912,0.679383365853107,0.961012419931816,-4.6016399774491,0.824346779120868,1.42160673785581,0.724181916961435,0.470096430685087,0.873650604584424,-4.59700613878181,1.58124122436362,1.42160673785581,1.72703522575353,0.0862461733260154,0.351210209336397,-4.19781508054959,0.201978600537027,1.42160673785581,0.273771571360431,0.784641600649012,0.9998244748413,-4.60380242837709,1.12165278553128,1.42160673785581,1.19310816680474,0.234734783665138,0.503447818315308,-4.59273410333966,0.0887858677977969,1.42160673785581,4.69522503818793,6.01766061094651e-06,5.51532193694193e-05,3.62597425786524
virus_comp_1045_cycle_1_7,virus_comp_1045_cycle_1_7,2.48150270493943,1.60622466383156,1.68631622905817,0.0932703270498257,0.105959855828216,-4.52855699541052,2.35767709059711,1.60622466383156,2.55728260322391,0.0112789180334538,0.0132091834994322,-3.0532901498217,-0.0130265204804392,1.60622466383156,-0.811305609228203,0.418139905447349,0.753873302947058,-6.3394654827805,2.91116897497274,1.60622466383156,2.66935232472669,0.00821436396242942,0.0105320531292124,-2.71799398743123,-1.79979074066605,1.60622466383156,-1.93322729705263,0.0545984712863735,0.0675327615429849,-4.19022420704024,-0.0611806024748727,1.60622466383156,-0.554613611483886,0.579769180211939,0.75968304349882,-4.92569880597645,0.185737503563589,1.60622466383156,0.183276649819209,0.85476378166751,0.971532494838796,-4.60254827150937,1.58241381629648,1.60622466383156,1.06592979512183,0.287720830487527,0.873650604584424,-4.59464728775002,1.36147396956415,1.60622466383156,1.19034177762821,0.235301501641147,0.495893789601641,-4.80116732632445,0.101438752734864,1.60622466383156,0.108581682118965,0.913641484151635,0.9998244748413,-4.60404603361969,0.897055609690277,1.60622466383156,0.764416866458921,0.445506036068035,0.598058886491796,-4.59751938601493,0.0447424248385016,1.60622466383156,1.87869917762734,0.0617180978726841,0.0693535074387917,-4.71834772342735
